"","authorID","title","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","consent_agree","instr1RT_First.Click","instr1RT_Last.Click","instr1RT_Page.Submit","instr1RT_Click.Count","instr5RT_First.Click","instr5RT_Last.Click","instr5RT_Page.Submit","instr5RT_Click.Count","gender","language","age","ethn","edu","ses","belief","unclear","comments","arr","tN","looplist","subN","trialN","authorN","t","authorNtoMatch","careCommAccurately","immoralBehavior","Q33_Click.Count","Q33_First.Click","Q33_Last.Click","Q33_Page.Submit","Q34_Click.Count","Q34_First.Click","Q34_Last.Click","Q34_Page.Submit","Q362_Click.Count","Q362_First.Click","Q362_Last.Click","Q362_Page.Submit","Q363_DO","tyringAppearMoral","narrN","bestLen","neutralLen","worstLen","wordLength","repDiff"
"1468",77,"K.A. Job Performance","4/19/21 20:43","4/19/21 20:57","IP Address",100,822,TRUE,"4/19/21 20:57",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,5.971,0,0,0,8.497,0,"Female","Yes",43,"White","Bachelor’s degree (e.g. BA, BS)",3,3,"Everything was clear and easily understood.","This was fun! Thank you for the opportunity to participate. I would welcome the opportunity to participate in a future study.","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",171,10,47,"Worst",47,86,42,5,7.163,18.971,19.801,1,20.225,20.225,28.858,1,20.225,20.225,28.857,"&nbsp;",34,"77_Worst",172,97,145,145,-8
"1469",77,"K.A. Job Performance","4/21/21 18:43","4/21/21 18:54","IP Address",100,691,TRUE,"4/21/21 18:54",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,0.4,0,5.3,5.3,5.9,1,"25","Yes",25,"Hispanic, Latinx, or Spanish origin","Bachelor’s degree (e.g. BA, BS)",5,4,"everything was clear","none","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",292,10,47,"Original",47,67,30,3,2.5,5.3,9.6,0,0,0,10.9,0,0,0,10.9,"&nbsp;",34,"77_Original",172,97,145,97,4
"1470",77,"K.A. Job Performance","4/19/21 18:25","4/19/21 18:32","IP Address",100,419,TRUE,"4/19/21 18:32",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,3.346,0,0,0,2.989,0,"Male","Yes",37,"White","Bachelor’s degree (e.g. BA, BS)",6,3,"Nothing was unclear","No","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",78,11,47,"Worst",47,51,33,3,2.511,8.984,9.773,0,0,0,16.537,0,0,0,16.537,"&nbsp;",21,"77_Worst",172,97,145,145,-12
"1471",77,"K.A. Job Performance","4/19/21 19:16","4/19/21 19:23","IP Address",100,449,TRUE,"4/19/21 19:23",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,2.719,0,0,0,3.441,0,"Nonbinary","Yes",22,"White","Bachelor’s degree (e.g. BA, BS)",7,4,"999","999","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",137,11,47,"Best",47,59,68,3,1.165,4.689,6.647,0,0,0,18.476,0,0,0,18.476,"&nbsp;",92,"77_Best",172,97,145,172,24
"1472",77,"K.A. Job Performance","4/19/21 23:03","4/19/21 23:16","IP Address",100,779,TRUE,"4/19/21 23:16",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,4.431,0,0,0,23.696,0,"Female","Yes",31,"Black or African American","Master’s degree (e.g. MA, MS, MEd)",7,0,"999","999","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",269,11,47,"Best",47,70,61,5,0.35,3.134,3.746,4,0.698,9.71,10.97,4,0.699,9.711,10.97,"&nbsp;",72,"77_Best",172,97,145,172,11
"1473",77,"K.A. Job Performance","4/21/21 21:07","4/21/21 21:19","IP Address",100,707,TRUE,"4/21/21 21:19",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,4.427,0,0,0,16.264,0,"Female","Yes",27,"Asian","Bachelor’s degree (e.g. BA, BS)",7,4,"One story confused me grammatically. Because I was confused on that one story what the author was trying to say, it was hard to make some decisions on the morality of the author as well as the other questions.","999","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",298,11,47,"Original",47,51,53,4,5.153,15.077,16.117,0,0,0,58.604,0,0,0,58.604,"&nbsp;",33,"77_Original",172,97,145,97,-20
"1474",77,"K.A. Job Performance","4/19/21 18:09","4/19/21 18:20","IP Address",100,662,TRUE,"4/19/21 18:20",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,6.81,0,0,0,7.867,0,"Female","Yes",61,"White","Bachelor’s degree (e.g. BA, BS)",5,4,"999","999","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",14,12,47,"Best",47,78,65,4,1.788,5.192,6.099,1,2.331,2.331,32.956,1,2.33,2.33,32.955,"&nbsp;",65,"77_Best",172,97,145,172,0
"1475",77,"K.A. Job Performance","4/19/21 18:05","4/19/21 18:22","IP Address",100,997,TRUE,"4/19/21 18:22",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,13.21,0,0,0,16.828,0,"male","Yes",50,"White","Bachelor’s degree (e.g. BA, BS)",7,4,"no","no","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",30,12,47,"Worst",47,85,35,3,3.86,11.387,12.351,0,0,0,41.44,0,0,0,41.44,"&nbsp;",19,"77_Worst",172,97,145,145,-16
"1476",77,"K.A. Job Performance","4/19/21 18:48","4/19/21 19:05","IP Address",100,996,TRUE,"4/19/21 19:05",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,123.564,0,0,0,1.2,0,"male","Yes",35,"White","Doctorate (e.g. PhD, EdD)",9,3,"it is perfect","none","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",127,12,47,"Best",47,76,65,4,5.066,8.496,9.157,0,0,0,95.865,0,0,0,95.865,"&nbsp;",66,"77_Best",172,97,145,172,1
"1477",77,"K.A. Job Performance","4/19/21 21:43","4/19/21 21:55","IP Address",100,736,TRUE,"4/19/21 21:55",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,8.302,0,0,0,30.114,0,"Male","Yes",40,"Asian","Bachelor’s degree (e.g. BA, BS)",5,4,"N/A","N/A","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",225,12,47,"Best",47,58,66,3,1.796,6.377,7.321,0,0,0,20.198,0,0,0,20.197,"&nbsp;",73,"77_Best",172,97,145,172,7
"1478",77,"K.A. Job Performance","4/19/21 21:51","4/19/21 21:59","IP Address",100,514,TRUE,"4/19/21 21:59",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,6.287,0,0,0,10.471,0,"female","Yes",63,"White","Bachelor’s degree (e.g. BA, BS)",8,4,"There was nothing unclear, though some of the stories were gramatically terrible!","Thank you","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",232,12,47,"Best",47,75,54,5,2.499,14.219,15.266,0,0,0,27.8,0,0,0,27.799,"&nbsp;",67,"77_Best",172,97,145,172,13
"1479",77,"K.A. Job Performance","4/19/21 22:15","4/19/21 22:34","IP Address",100,1161,TRUE,"4/19/21 22:34",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",2.501,2.838,10.894,2,11.417,33.345,34.093,11,"Male","Yes",41,"Black or African American","Professional degree (e.g. MD, DDS, DVM)",4,4,"No","No","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",255,12,47,"Best",47,67,65,3,8.163,12.809,14.277,0,0,0,52.8,0,0,0,52.8,"&nbsp;",61,"77_Best",172,97,145,172,-4
"1480",77,"K.A. Job Performance","4/20/21 13:23","4/20/21 13:39","IP Address",100,943,TRUE,"4/20/21 13:39",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,10.824,0,0,0,14.049,0,"Male","Yes",56,"White","Some college, no degree",9,4,"I found nothing to be unclear during this study.","Go gently - dwell in beauty.","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",289,12,47,"Best",47,78,54,3,11.789,19.207,20.642,0,0,0,38.595,0,0,0,38.594,"&nbsp;",56,"77_Best",172,97,145,172,2
"1481",79,"The Dollar","4/19/21 18:06","4/19/21 18:26","IP Address",100,1173,TRUE,"4/19/21 18:26",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,11.815,0,0,0,20.906,0,"male","Yes",50,"White","Some college, no degree",7,4,"Everything was quite clear and straightforward.","No.","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",52,1,48,"Original",48,90,44,3,7.004,19.752,23.533,0,0,0,36.942,0,0,0,36.942,"&nbsp;",58,"79_Original",108,117,202,117,14
"1482",79,"The Dollar","4/19/21 21:25","4/19/21 21:35","IP Address",100,586,TRUE,"4/19/21 21:35",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,3.801,0,0,0,6.857,0,"Woman","Yes",45,"Asian","Doctorate (e.g. PhD, EdD)",7,4,"I found the instructions to be clear and didn't have any problems.","People will understand what it means to be morally good or bad differently, even if a definition of these terms is offered. But I guess that's what you're trying to measure so it's probably fine.","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",204,1,48,"Best",48,79,80,5,2.854,9.671,10.453,0,0,0,14.33,0,0,0,14.33,"&nbsp;",51,"79_Best",108,117,202,108,-29
"1483",79,"The Dollar","4/19/21 18:22","4/19/21 18:34","IP Address",100,721,TRUE,"4/19/21 18:34",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,10.306,0,0,0,10.981,0,"Male","Yes",70,"White","Master’s degree (e.g. MA, MS, MEd)",5,3,"No, everything worked out fine","Nothing else to say except Good Job on a good survey.","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",83,3,48,"Worst",48,62,3,4,2.934,9.206,10.269,0,0,0,33.091,0,0,0,33.091,"&nbsp;",56,"79_Worst",108,117,202,202,53
"1484",79,"The Dollar","4/19/21 20:33","4/19/21 20:48","IP Address",100,934,TRUE,"4/19/21 20:48",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,6.523,0,6.02,7.637,9.689,2,"Male","Yes",20,"Hispanic, Latinx, or Spanish origin","High school degree or equivalent (e.g. GED)",7,4,"Everything was clear there were no problems.","Study was interesting and enjoyable.","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",168,3,48,"Original",48,68,40,12,2.808,17.537,18.177,0,0,0,18.087,0,0,0,18.087,"&nbsp;",45,"79_Original",108,117,202,117,5
"1485",79,"The Dollar","4/20/21 11:59","4/20/21 12:15","IP Address",100,946,TRUE,"4/20/21 12:15",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,10.175,0,0,0,14.132,0,"Female","Yes",76,"Black or African American","Master’s degree (e.g. MA, MS, MEd)",2,4,"I do not feel that anything was unclear.","No","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",288,3,48,"Original",48,68,25,3,6.812,23.789,25.229,0,0,0,23.698,0,0,0,23.696,"&nbsp;",66,"79_Original",108,117,202,117,41
"1486",79,"The Dollar","4/19/21 20:33","4/19/21 20:44","IP Address",100,626,TRUE,"4/19/21 20:44",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,5.589,0,0,0,7.499,0,"Female","Yes",34,"White","Professional degree (e.g. MD, DDS, DVM)",6,4,"No","No","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",162,4,48,"Best",48,52,52,4,3.881,10.191,10.875,0,0,0,17.757,0,0,0,17.757,"&nbsp;",100,"79_Best",108,117,202,108,48
"1487",79,"The Dollar","4/19/21 22:52","4/19/21 23:05","IP Address",100,804,TRUE,"4/19/21 23:05",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,1.502,0,0,0,1.725,0,"male","Yes",35,"Asian","Bachelor’s degree (e.g. BA, BS)",7,4,"999","one of the 'stories' was only one sentence long","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",266,4,48,"Original",48,68,0,5,0.848,6.239,7.113,1,10.81,10.81,11.177,1,10.808,10.808,11.175,"&nbsp;",100,"79_Original",108,117,202,117,100
"1488",79,"The Dollar","4/19/21 18:42","4/19/21 19:09","IP Address",100,1657,TRUE,"4/19/21 19:09",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,12.161,0,0,0,19.501,0,"male","Yes",40,"White","Master’s degree (e.g. MA, MS, MEd)",7,3,"N/A","Nice study","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",130,5,48,"Best",48,84,93,5,6.216,10.93,13.655,0,0,0,45.002,0,0,0,45.002,"&nbsp;",97,"79_Best",108,117,202,108,4
"1489",79,"The Dollar","4/19/21 21:58","4/19/21 22:13","IP Address",100,903,TRUE,"4/19/21 22:13",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,6.73,0,0,0,16.345,0,"Female","Yes",30,"White,Hispanic, Latinx, or Spanish origin","Bachelor’s degree (e.g. BA, BS)",7,4,"No, it was straight-forward.","999","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",241,5,48,"Best",48,71,71,5,1.596,7.37,8.466,0,0,0,23.752,0,0,0,23.752,"&nbsp;",70,"79_Best",108,117,202,108,-1
"1490",79,"The Dollar","4/19/21 19:56","4/19/21 20:08","IP Address",100,741,TRUE,"4/19/21 20:08",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,44.396,0,0,0,31.42,0,"Woman","Yes",23,"White","Bachelor’s degree (e.g. BA, BS)",7,4,"999","999","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",148,6,48,"Best",48,70,72,3,1.343,6.664,7.72,0,0,0,15.791,0,0,0,15.791,"&nbsp;",69,"79_Best",108,117,202,108,-3
"1491",79,"The Dollar","4/19/21 18:19","4/19/21 18:35","IP Address",100,976,TRUE,"4/19/21 18:35",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,3.097,0,0,0,10.293,0,"Male","Yes",30,"White","Bachelor’s degree (e.g. BA, BS)",6,4,"ALL CLEAR","No please","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",93,7,48,"Original",48,88,0,4,3.392,16.139,16.892,0,0,0,26.887,0,0,0,26.887,"&nbsp;",88,"79_Original",108,117,202,117,88
"1492",79,"The Dollar","4/19/21 20:51","4/19/21 21:04","IP Address",100,785,TRUE,"4/19/21 21:04",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,7.976,0,0,0,13.255,0,"Male","Yes",25,"Hispanic, Latinx, or Spanish origin","Some college, no degree",6,3,"999","999","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",178,7,48,"Best",48,63,83,4,2.873,14.335,15.812,0,0,0,16.555,0,0,0,16.555,"&nbsp;",77,"79_Best",108,117,202,108,-6
"1493",79,"The Dollar","4/19/21 18:07","4/19/21 18:16","IP Address",100,564,TRUE,"4/19/21 18:16",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,9.717,0,0,0,7.614,0,"female","Yes",60,"White","Some college, no degree",5,3,"999","999","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",3,8,48,"Best",48,79,78,8,2.26,14.374,14.964,0,0,0,16.683,0,0,0,16.683,"&nbsp;",77,"79_Best",108,117,202,108,-1
"1494",79,"The Dollar","4/19/21 18:09","4/19/21 18:17","IP Address",100,467,TRUE,"4/19/21 18:17",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,3.448,0,0,0,3.747,0,"Male","Yes",34,"White","High school degree or equivalent (e.g. GED)",2,4,"everything was clear","no","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",8,8,48,"Original",48,66,51,5,2.039,7.648,8.281,0,0,0,10.711,0,0,0,10.711,"&nbsp;",61,"79_Original",108,117,202,117,10
"1495",79,"The Dollar","4/19/21 18:12","4/19/21 18:25","IP Address",100,825,TRUE,"4/19/21 18:25",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,15.093,0,0,0,15.886,0,"Male","Yes",52,"White","Bachelor’s degree (e.g. BA, BS)",5,4,"None","Some of the writing of the stories was ungrammatical and a bit confusing to follow like the one about the phone.","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",50,8,48,"Original",48,95,0,3,1.8,12.74,14.294,0,0,0,16.787,0,0,0,16.787,"&nbsp;",41,"79_Original",108,117,202,117,41
"1496",79,"The Dollar","4/19/21 22:15","4/19/21 22:34","IP Address",100,1161,TRUE,"4/19/21 22:34",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",2.501,2.838,10.894,2,11.417,33.345,34.093,11,"Male","Yes",41,"Black or African American","Professional degree (e.g. MD, DDS, DVM)",4,4,"No","No","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",255,8,48,"Original",48,62,4,9,2.587,11.9,14.336,2,24.453,24.6,25.929,2,24.453,24.601,25.928,"&nbsp;",14,"79_Original",108,117,202,117,10
"1497",79,"The Dollar","4/21/21 22:08","4/22/21 6:20","IP Address",100,29535,TRUE,"4/22/21 6:20",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,8.101,0,0,0,5.93,0,"Male","Yes",28,"Black or African American","Bachelor’s degree (e.g. BA, BS)",5,4,"Everything went well","No","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",301,8,48,"Original",48,52,52,4,1.056,4.075,7.541,0,0,0,63.569,0,0,0,63.569,"&nbsp;",52,"79_Original",108,117,202,117,0
"1498",79,"The Dollar","4/19/21 18:26","4/19/21 18:42","IP Address",100,939,TRUE,"4/19/21 18:42",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,5.193,0,0,0,10.842,0,"Male","Yes",38,"White,Hispanic, Latinx, or Spanish origin","Bachelor’s degree (e.g. BA, BS)",5,4,"I felt that everything was clear.","None.","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",111,9,48,"Best",48,70,62,3,4.717,11.646,12.764,0,0,0,21.971,0,0,0,21.971,"&nbsp;",73,"79_Best",108,117,202,108,11
"1499",79,"The Dollar","4/20/21 13:23","4/20/21 13:39","IP Address",100,943,TRUE,"4/20/21 13:39",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,10.824,0,0,0,14.049,0,"Male","Yes",56,"White","Some college, no degree",9,4,"I found nothing to be unclear during this study.","Go gently - dwell in beauty.","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",289,9,48,"Worst",48,89,19,4,3.568,21.19,22.838,0,0,0,38.031,0,0,0,38.032,"&nbsp;",14,"79_Worst",108,117,202,202,-5
"1500",79,"The Dollar","4/19/21 18:05","4/19/21 18:22","IP Address",100,1070,TRUE,"4/19/21 18:22",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",22.258,33.775,34.489,3,43.873,57.805,58.359,3,"Male","Yes",33,"Black or African American","High school degree or equivalent (e.g. GED)",5,3,"None","None","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",31,10,48,"Worst",48,48,41,6,0.949,4.26,5.034,2,2.551,3.255,27.353,2,2.551,3.254,27.352,"&nbsp;",82,"79_Worst",108,117,202,202,41
